bucket_id,cluster_id,weight
25312,15,1.0
25313,15,1.0
25314,15,1.0
25315,25,1.0
25316,15,1.0
25317,15,1.0
25318,15,1.0
25319,15,1.0
25320,15,1.0
25321,8,1.0
25322,15,1.0
25323,15,1.0
25324,15,1.0
25325,15,1.0
25326,15,1.0
25327,15,1.0
25328,15,1.0
25329,15,1.0
25330,15,1.0
25331,15,1.0
25332,15,1.0
25333,15,1.0
25334,15,1.0
25335,15,1.0
25336,15,1.0
25337,15,1.0
25338,15,1.0
25339,15,1.0
25340,15,1.0
25341,15,1.0
25342,15,1.0
25343,15,1.0
25344,15,1.0
25345,15,1.0
25346,15,1.0
25347,15,1.0
25348,15,1.0
25349,15,1.0
25350,15,1.0
25351,15,1.0
25352,8,1.0
25353,15,1.0
25354,25,1.0
25355,15,1.0
25356,15,1.0
25357,15,1.0
25358,15,1.0
25359,15,1.0
25360,15,1.0
25361,15,1.0
25362,8,1.0
25363,15,1.0
25364,15,1.0
25365,25,1.0
25366,15,1.0
25367,15,1.0
25368,15,1.0
25369,15,1.0
25370,15,1.0
25371,15,1.0
25372,15,1.0
25373,15,1.0
25374,15,1.0
25375,15,1.0
25376,15,1.0
25377,15,1.0
25378,15,1.0
25379,15,1.0
25380,25,1.0
25381,15,1.0
25382,15,1.0
25383,15,1.0
25384,15,1.0
25385,25,1.0
25386,15,1.0
25387,15,1.0
25388,15,1.0
25389,15,1.0
25390,15,1.0
25391,15,1.0
25392,15,1.0
25393,25,1.0
25394,15,1.0
25395,15,1.0
25396,15,1.0
25397,15,1.0
25398,15,1.0
25399,25,1.0
25400,15,1.0
25401,15,1.0
25402,15,1.0
25403,15,1.0
25404,15,1.0
25405,15,1.0
25406,15,1.0
25407,15,1.0
25408,15,1.0
25409,15,1.0
25410,15,1.0
25411,15,1.0
25412,8,1.0
25413,15,1.0
25414,15,1.0
25415,15,1.0
25416,15,1.0
25417,15,1.0
25418,15,1.0
25419,15,1.0
25420,15,1.0
25421,25,1.0
25422,25,1.0
25423,15,1.0
25424,25,1.0
25425,25,1.0
25426,25,1.0
25427,25,1.0
25428,25,1.0
25429,25,1.0
25430,25,1.0
25431,15,1.0
25432,15,1.0
25433,15,1.0
25434,15,1.0
25435,15,1.0
25436,15,1.0
25437,15,1.0
25438,15,1.0
25439,15,1.0
25440,15,1.0
25441,15,1.0
25442,44,1.0
25443,11,1.0
25444,1,1.0
25445,11,1.0
25446,9,1.0
25447,41,1.0
25448,41,1.0
25449,41,1.0
25450,11,1.0
25451,1,1.0
25452,4,1.0
25453,1,1.0
25454,1,1.0
25455,1,1.0
25456,11,1.0
25457,11,1.0
25458,1,1.0
25459,19,1.0
25460,19,1.0
25461,1,1.0
25462,8,1.0
25463,4,1.0
25464,1,1.0
25465,1,1.0
25466,1,1.0
25467,1,1.0
25468,4,1.0
25469,4,1.0
25470,1,1.0
25471,10,1.0
25472,10,1.0
25473,10,1.0
25474,20,1.0
25475,24,1.0
25476,0,1.0
25477,11,1.0
25478,11,1.0
25479,1,1.0
25480,1,1.0
25481,6,1.0
25482,16,1.0
25483,44,1.0
25484,30,1.0
25485,30,1.0
25486,30,1.0
25487,41,1.0
25488,41,1.0
25489,41,1.0
25490,11,1.0
25491,11,1.0
25492,1,1.0
25493,37,1.0
25494,47,1.0
25495,0,1.0
25496,33,1.0
25497,1,1.0
25498,24,1.0
25499,13,1.0
25500,30,1.0
25501,24,1.0
25502,1,1.0
25503,44,1.0
25504,1,1.0
25505,22,1.0
25506,41,1.0
25507,30,1.0
25508,5,1.0
25509,22,1.0
25510,29,1.0
25511,16,1.0
25512,29,1.0
25513,3,1.0
25514,29,1.0
25515,29,1.0
25516,29,1.0
25517,29,1.0
25518,29,1.0
25519,29,1.0
25520,29,1.0
25521,41,1.0
25522,26,1.0
25523,21,1.0
25524,16,1.0
25525,11,1.0
25526,24,1.0
25527,43,1.0
25528,1,1.0
25529,1,1.0
25530,1,1.0
25531,1,1.0
25532,29,1.0
25533,24,1.0
25534,29,1.0
25535,24,1.0
25536,16,1.0
25537,21,1.0
25538,11,1.0
25539,1,1.0
25540,39,1.0
25541,29,1.0
25542,29,1.0
25543,1,1.0
25544,44,1.0
25545,24,1.0
25546,43,1.0
25547,22,1.0
25548,18,1.0
25549,34,1.0
25550,1,1.0
25551,30,1.0
25552,24,1.0
25553,24,1.0
25554,24,1.0
25555,24,1.0
25556,11,1.0
25557,16,1.0
25558,24,1.0
25559,24,1.0
25560,4,1.0
25561,4,1.0
25562,1,1.0
25563,39,1.0
25564,1,1.0
25565,1,1.0
25566,20,1.0
25567,24,1.0
25568,24,1.0
25569,11,1.0
25570,11,1.0
25571,29,1.0
25572,15,1.0
25573,11,1.0
25574,7,1.0
25575,11,1.0
25576,15,1.0
25577,1,1.0
25578,1,1.0
25579,1,1.0
25580,24,1.0
25581,24,1.0
25582,24,1.0
25583,24,1.0
25584,24,1.0
25585,11,1.0
25586,30,1.0
25587,4,1.0
25588,1,1.0
25589,16,1.0
25590,11,1.0
25591,42,1.0
25592,1,1.0
25593,7,1.0
25594,1,1.0
25595,16,1.0
25596,21,1.0
25597,41,1.0
25598,47,1.0
25599,24,1.0
25600,24,1.0
25601,24,1.0
25602,41,1.0
25603,16,1.0
25604,16,1.0
25605,24,1.0
25606,11,1.0
25607,1,1.0
25608,16,1.0
25609,1,1.0
25610,1,1.0
25611,11,1.0
25612,30,1.0
25613,16,1.0
25614,11,1.0
25615,1,1.0
25616,11,1.0
25617,29,1.0
25618,1,1.0
25619,34,1.0
25620,34,1.0
25621,1,1.0
25622,11,1.0
25623,24,1.0
25624,16,1.0
25625,1,1.0
25626,26,1.0
25627,32,1.0
25628,16,1.0
25629,16,1.0
25630,29,1.0
25631,24,1.0
25632,11,1.0
25633,16,1.0
25634,3,1.0
25635,1,1.0
25636,11,1.0
25637,22,1.0
25638,11,1.0
25639,11,1.0
25640,8,1.0
25641,16,1.0
25642,1,1.0
25643,1,1.0
25644,1,1.0
25645,21,1.0
25646,5,1.0
25647,11,1.0
25648,28,1.0
25649,21,1.0
25650,44,1.0
25651,44,1.0
25652,7,1.0
25653,44,1.0
25654,1,1.0
25655,30,1.0
25656,1,1.0
25657,7,1.0
25658,44,1.0
25659,44,1.0
25660,44,1.0
25661,44,1.0
25662,38,1.0
25663,15,1.0
25664,15,1.0
25665,16,1.0
25666,24,1.0
25667,44,1.0
25668,21,1.0
25669,7,1.0
25670,16,1.0
25671,1,1.0
25672,29,1.0
25673,4,1.0
25674,29,1.0
25675,21,1.0
25676,39,1.0
25677,15,1.0
25678,24,1.0
25679,1,1.0
25680,1,1.0
25681,7,1.0
25682,1,1.0
25683,3,1.0
25684,29,1.0
25685,4,1.0
25686,11,1.0
25687,29,1.0
25688,29,1.0
25689,21,1.0
25690,1,1.0
25691,44,1.0
25692,21,1.0
25693,1,1.0
25694,21,1.0
25695,15,1.0
25696,15,1.0
25697,21,1.0
25698,21,1.0
25699,39,1.0
25700,39,1.0
25701,29,1.0
25702,29,1.0
25703,29,1.0
25704,21,1.0
25705,29,1.0
25706,29,1.0
25707,21,1.0
25708,29,1.0
25709,29,1.0
25710,29,1.0
25711,29,1.0
25712,15,1.0
25713,29,1.0
25714,3,1.0
25715,29,1.0
25716,29,1.0
25717,29,1.0
25718,29,1.0
25719,4,1.0
25720,1,1.0
25721,15,1.0
25722,29,1.0
25723,1,1.0
25724,29,1.0
25725,1,1.0
25726,11,1.0
25727,1,1.0
25728,45,1.0
25729,24,1.0
25730,26,1.0
25731,1,1.0
25732,1,1.0
25733,4,1.0
25734,4,1.0
25735,26,1.0
25736,11,1.0
25737,7,1.0
25738,4,1.0
25739,4,1.0
25740,26,1.0
25741,1,1.0
25742,1,1.0
25743,1,1.0
25744,1,1.0
25745,46,1.0
25746,4,1.0
25747,1,1.0
25748,39,1.0
25749,1,1.0
25750,1,1.0
25751,1,1.0
25752,1,1.0
25753,1,1.0
25754,1,1.0
25755,1,1.0
25756,1,1.0
25757,9,1.0
25758,9,1.0
25759,1,1.0
25760,9,1.0
25761,24,1.0
25762,20,1.0
25763,1,1.0
25764,11,1.0
25765,11,1.0
25766,11,1.0
25767,1,1.0
25768,1,1.0
25769,1,1.0
25770,1,1.0
25771,1,1.0
25772,1,1.0
25773,40,1.0
25774,40,1.0
25775,37,1.0
25776,21,1.0
25777,1,1.0
25778,20,1.0
25779,1,1.0
25780,1,1.0
25781,1,1.0
25782,11,1.0
25783,1,1.0
25784,1,1.0
25785,1,1.0
25786,1,1.0
25787,10,1.0
25788,10,1.0
25789,10,1.0
25790,1,1.0
25791,1,1.0
25792,1,1.0
25793,1,1.0
25794,1,1.0
25795,1,1.0
25796,10,1.0
25797,10,1.0
25798,1,1.0
25799,1,1.0
25800,16,1.0
25801,16,1.0
25802,21,1.0
25803,1,1.0
25804,20,1.0
25805,1,1.0
25806,29,1.0
25807,38,1.0
25808,29,1.0
25809,16,1.0
25810,24,1.0
25811,16,1.0
25812,32,1.0
25813,20,1.0
25814,16,1.0
25815,16,1.0
25816,1,1.0
25817,24,1.0
25818,16,1.0
25819,16,1.0
25820,21,1.0
25821,37,1.0
25822,1,1.0
25823,6,1.0
25824,1,1.0
25825,16,1.0
25826,16,1.0
25827,15,1.0
25828,1,1.0
25829,1,1.0
25830,1,1.0
25831,1,1.0
25832,21,1.0
25833,24,1.0
25834,21,1.0
25835,1,1.0
25836,24,1.0
25837,4,1.0
25838,21,1.0
25839,23,1.0
25840,16,1.0
25841,45,1.0
25842,1,1.0
25843,15,1.0
25844,45,1.0
25845,1,1.0
25846,45,1.0
25847,45,1.0
25848,45,1.0
25849,21,1.0
25850,4,1.0
25851,1,1.0
25852,21,1.0
25853,24,1.0
25854,45,1.0
25855,45,1.0
25856,29,1.0
25857,1,1.0
25858,21,1.0
25859,7,1.0
25860,7,1.0
25861,16,1.0
25862,16,1.0
25863,1,1.0
25864,1,1.0
25865,1,1.0
25866,1,1.0
25867,1,1.0
25868,20,1.0
25869,16,1.0
25870,31,1.0
25871,1,1.0
25872,21,1.0
25873,1,1.0
25874,7,1.0
25875,16,1.0
25876,21,1.0
25877,21,1.0
25878,16,1.0
25879,1,1.0
25880,21,1.0
25881,1,1.0
25882,35,1.0
25883,1,1.0
25884,21,1.0
25885,24,1.0
25886,1,1.0
25887,1,1.0
25888,1,1.0
25889,29,1.0
25890,24,1.0
25891,1,1.0
25892,29,1.0
25893,15,1.0
25894,3,1.0
25895,15,1.0
25896,26,1.0
25897,1,1.0
25898,39,1.0
25899,24,1.0
25900,29,1.0
25901,29,1.0
25902,3,1.0
25903,3,1.0
25904,24,1.0
25905,21,1.0
25906,4,1.0
25907,3,1.0
25908,1,1.0
25909,3,1.0
25910,3,1.0
25911,3,1.0
25912,1,1.0
25913,29,1.0
25914,39,1.0
25915,3,1.0
25916,1,1.0
25917,15,1.0
25918,15,1.0
25919,15,1.0
25920,3,1.0
25921,44,1.0
25922,29,1.0
25923,26,1.0
25924,3,1.0
25925,39,1.0
25926,9,1.0
25927,1,1.0
25928,21,1.0
25929,21,1.0
25930,1,1.0
25931,21,1.0
25932,30,1.0
25933,43,1.0
25934,1,1.0
25935,1,1.0
25936,24,1.0
25937,24,1.0
25938,29,1.0
25939,24,1.0
25940,24,1.0
25941,24,1.0
25942,1,1.0
25943,1,1.0
25944,1,1.0
25945,1,1.0
25946,1,1.0
25947,1,1.0
25948,1,1.0
25949,1,1.0
25950,1,1.0
25951,1,1.0
25952,1,1.0
25953,1,1.0
25954,1,1.0
25955,1,1.0
25956,1,1.0
25957,1,1.0
25958,1,1.0
25959,11,1.0
25960,11,1.0
25961,1,1.0
25962,1,1.0
25963,1,1.0
25964,1,1.0
25965,1,1.0
25966,1,1.0
25967,1,1.0
25968,1,1.0
25969,1,1.0
25970,1,1.0
25971,1,1.0
25972,1,1.0
25973,1,1.0
25974,1,1.0
25975,1,1.0
25976,1,1.0
25977,1,1.0
25978,1,1.0
25979,1,1.0
25980,1,1.0
25981,1,1.0
25982,1,1.0
25983,11,1.0
25984,1,1.0
25985,1,1.0
25986,1,1.0
25987,1,1.0
25988,1,1.0
25989,1,1.0
25990,1,1.0
25991,4,1.0
25992,1,1.0
25993,1,1.0
25994,1,1.0
25995,21,1.0
25996,29,1.0
25997,1,1.0
25998,29,1.0
25999,1,1.0
26000,28,1.0
26001,3,1.0
26002,24,1.0
26003,24,1.0
26004,24,1.0
26005,1,1.0
26006,1,1.0
26007,1,1.0
26008,1,1.0
26009,1,1.0
26010,1,1.0
26011,24,1.0
26012,46,1.0
26013,46,1.0
26014,20,1.0
26015,1,1.0
26016,36,1.0
26017,11,1.0
26018,3,1.0
26019,3,1.0
26020,3,1.0
26021,1,1.0
26022,11,1.0
26023,1,1.0
26024,30,1.0
26025,29,1.0
26026,15,1.0
26027,1,1.0
26028,1,1.0
26029,1,1.0
26030,30,1.0
26031,30,1.0
26032,16,1.0
26033,30,1.0
26034,30,1.0
26035,30,1.0
26036,11,1.0
26037,1,1.0
26038,1,1.0
26039,5,1.0
26040,11,1.0
26041,16,1.0
26042,1,1.0
26043,1,1.0
26044,1,1.0
26045,1,1.0
26046,21,1.0
26047,39,1.0
26048,1,1.0
26049,1,1.0
26050,25,1.0
26051,25,1.0
26052,1,1.0
26053,11,1.0
26054,1,1.0
26055,21,1.0
26056,21,1.0
26057,29,1.0
26058,1,1.0
26059,1,1.0
26060,1,1.0
26061,1,1.0
26062,1,1.0
26063,1,1.0
26064,1,1.0
26065,23,1.0
26066,11,1.0
26067,1,1.0
26068,1,1.0
26069,21,1.0
26070,1,1.0
26071,23,1.0
26072,41,1.0
26073,1,1.0
26074,4,1.0
26075,1,1.0
26076,3,1.0
26077,1,1.0
26078,1,1.0
26079,1,1.0
26080,1,1.0
26081,1,1.0
26082,11,1.0
26083,10,1.0
26084,1,1.0
26085,1,1.0
26086,1,1.0
26087,1,1.0
26088,11,1.0
26089,11,1.0
26090,4,1.0
26091,4,1.0
26092,1,1.0
26093,5,1.0
26094,21,1.0
26095,5,1.0
26096,18,1.0
26097,1,1.0
26098,11,1.0
26099,11,1.0
26100,11,1.0
26101,21,1.0
26102,11,1.0
26103,11,1.0
26104,1,1.0
26105,11,1.0
26106,11,1.0
26107,1,1.0
26108,1,1.0
26109,1,1.0
26110,1,1.0
26111,11,1.0
26112,1,1.0
26113,34,1.0
26114,1,1.0
26115,24,1.0
26116,1,1.0
26117,1,1.0
26118,1,1.0
26119,1,1.0
26120,1,1.0
26121,1,1.0
26122,1,1.0
26123,1,1.0
26124,29,1.0
26125,29,1.0
26126,1,1.0
26127,1,1.0
26128,1,1.0
26129,1,1.0
26130,1,1.0
26131,1,1.0
26132,1,1.0
26133,29,1.0
26134,1,1.0
26135,1,1.0
26136,45,1.0
26137,12,1.0
26138,1,1.0
26139,21,1.0
26140,1,1.0
26141,1,1.0
26142,1,1.0
26143,1,1.0
26144,1,1.0
26145,4,1.0
26146,1,1.0
26147,1,1.0
26148,1,1.0
26149,11,1.0
26150,11,1.0
26151,11,1.0
26152,1,1.0
26153,3,1.0
26154,17,1.0
26155,27,1.0
26156,1,1.0
26157,1,1.0
26158,1,1.0
26159,4,1.0
26160,1,1.0
26161,13,1.0
26162,13,1.0
26163,13,1.0
26164,13,1.0
26165,13,1.0
26166,16,1.0
26167,13,1.0
26168,11,1.0
26169,30,1.0
26170,30,1.0
26171,38,1.0
26172,30,1.0
26173,38,1.0
26174,30,1.0
26175,30,1.0
26176,41,1.0
26177,30,1.0
26178,30,1.0
26179,30,1.0
26180,30,1.0
26181,30,1.0
26182,30,1.0
26183,30,1.0
26184,30,1.0
26185,30,1.0
26186,30,1.0
26187,30,1.0
26188,30,1.0
26189,14,1.0
26190,30,1.0
26191,30,1.0
26192,30,1.0
26193,30,1.0
26194,30,1.0
26195,38,1.0
26196,30,1.0
26197,30,1.0
26198,38,1.0
26199,30,1.0
26200,30,1.0
26201,30,1.0
26202,30,1.0
26203,30,1.0
26204,15,1.0
26205,30,1.0
26206,14,1.0
26207,30,1.0
26208,30,1.0
26209,1,1.0
26210,8,1.0
26211,30,1.0
26212,38,1.0
26213,15,1.0
26214,12,1.0
26215,32,1.0
26216,29,1.0
26217,24,1.0
26218,1,1.0
26219,1,1.0
26220,29,1.0
26221,5,1.0
26222,10,1.0
26223,10,1.0
26224,1,1.0
26225,24,1.0
26226,11,1.0
26227,26,1.0
26228,1,1.0
26229,30,1.0
26230,30,1.0
26231,30,1.0
26232,30,1.0
26233,30,1.0
26234,30,1.0
26235,1,1.0
26236,1,1.0
26237,23,1.0
26238,1,1.0
26239,1,1.0
26240,23,1.0
26241,29,1.0
26242,8,1.0
26243,24,1.0
26244,37,1.0
26245,2,1.0
26246,24,1.0
26247,11,1.0
26248,3,1.0
26249,1,1.0
26250,1,1.0
26251,29,1.0
26252,11,1.0
26253,21,1.0
26254,21,1.0
26255,1,1.0
26256,1,1.0
26257,1,1.0
26258,1,1.0
26259,11,1.0
26260,1,1.0
26261,1,1.0
26262,1,1.0
26263,1,1.0
26264,1,1.0
26265,1,1.0
26266,11,1.0
26267,1,1.0
26268,1,1.0
26269,7,1.0
26270,41,1.0
26271,41,1.0
26272,23,1.0
26273,1,1.0
26274,16,1.0
26275,1,1.0
26276,16,1.0
26277,1,1.0
26278,16,1.0
26279,11,1.0
26280,1,1.0
26281,1,1.0
26282,11,1.0
26283,1,1.0
26284,11,1.0
26285,1,1.0
26286,11,1.0
26287,11,1.0
26288,11,1.0
26289,1,1.0
26290,1,1.0
26291,1,1.0
26292,1,1.0
26293,1,1.0
26294,1,1.0
26295,1,1.0
26296,1,1.0
26297,1,1.0
26298,1,1.0
26299,1,1.0
26300,1,1.0
26301,1,1.0
26302,1,1.0
26303,20,1.0
26304,23,1.0
26305,16,1.0
26306,1,1.0
26307,1,1.0
26308,16,1.0
26309,1,1.0
26310,16,1.0
26311,1,1.0
26312,1,1.0
26313,11,1.0
26314,1,1.0
26315,1,1.0
26316,1,1.0
26317,11,1.0
26318,11,1.0
26319,11,1.0
26320,11,1.0
26321,1,1.0
26322,1,1.0
26323,1,1.0
26324,11,1.0
26325,11,1.0
26326,11,1.0
26327,16,1.0
26328,16,1.0
26329,11,1.0
26330,16,1.0
26331,1,1.0
26332,1,1.0
26333,1,1.0
26334,1,1.0
26335,1,1.0
26336,1,1.0
26337,1,1.0
26338,1,1.0
26339,1,1.0
26340,1,1.0
26341,1,1.0
26342,1,1.0
26343,1,1.0
26344,1,1.0
26345,1,1.0
26346,1,1.0
26347,1,1.0
26348,1,1.0
26349,1,1.0
26350,1,1.0
26351,1,1.0
26352,1,1.0
26353,1,1.0
26354,11,1.0
26355,32,1.0
26356,11,1.0
26357,16,1.0
26358,41,1.0
26359,41,1.0
26360,23,1.0
26361,23,1.0
26362,16,1.0
26363,16,1.0
26364,16,1.0
26365,16,1.0
26366,1,1.0
26367,16,1.0
26368,16,1.0
26369,41,1.0
26370,41,1.0
26371,41,1.0
26372,23,1.0
26373,16,1.0
26374,1,1.0
26375,11,1.0
26376,23,1.0
26377,34,1.0
26378,16,1.0
26379,11,1.0
26380,16,1.0
26381,11,1.0
26382,41,1.0
26383,1,1.0
26384,34,1.0
26385,41,1.0
26386,16,1.0
26387,16,1.0
26388,11,1.0
26389,11,1.0
26390,1,1.0
26391,1,1.0
26392,16,1.0
26393,28,1.0
26394,16,1.0
26395,1,1.0
26396,1,1.0
26397,1,1.0
26398,1,1.0
26399,24,1.0
26400,1,1.0
26401,24,1.0
26402,41,1.0
26403,16,1.0
26404,1,1.0
26405,1,1.0
26406,1,1.0
26407,1,1.0
26408,1,1.0
26409,1,1.0
26410,1,1.0
26411,21,1.0
26412,1,1.0
26413,1,1.0
26414,1,1.0
26415,42,1.0
26416,1,1.0
26417,34,1.0
26418,16,1.0
26419,20,1.0
26420,30,1.0
26421,4,1.0
26422,1,1.0
26423,1,1.0
26424,31,1.0
26425,31,1.0
26426,31,1.0
26427,1,1.0
26428,24,1.0
26429,4,1.0
26430,1,1.0
26431,21,1.0
26432,38,1.0
26433,34,1.0
26434,34,1.0
26435,46,1.0
26436,38,1.0
26437,1,1.0
26438,16,1.0
26439,10,1.0
26440,1,1.0
26441,16,1.0
26442,16,1.0
26443,11,1.0
26444,4,1.0
26445,3,1.0
26446,1,1.0
26447,1,1.0
26448,46,1.0
26449,1,1.0
26450,1,1.0
26451,34,1.0
26452,11,1.0
26453,34,1.0
26454,1,1.0
26455,1,1.0
26456,1,1.0
26457,11,1.0
26458,40,1.0
26459,18,1.0
26460,30,1.0
26461,18,1.0
26462,4,1.0
26463,1,1.0
26464,11,1.0
26465,20,1.0
26466,20,1.0
26467,16,1.0
26468,1,1.0
26469,1,1.0
26470,1,1.0
26471,11,1.0
26472,13,1.0
26473,1,1.0
26474,16,1.0
26475,11,1.0
26476,1,1.0
26477,1,1.0
26478,1,1.0
26479,20,1.0
26480,11,1.0
26481,1,1.0
26482,1,1.0
26483,1,1.0
26484,1,1.0
26485,1,1.0
26486,1,1.0
26487,1,1.0
26488,1,1.0
26489,1,1.0
26490,1,1.0
26491,1,1.0
26492,11,1.0
26493,1,1.0
26494,1,1.0
26495,1,1.0
26496,11,1.0
26497,1,1.0
26498,1,1.0
26499,1,1.0
26500,1,1.0
26501,29,1.0
26502,1,1.0
26503,1,1.0
26504,1,1.0
26505,16,1.0
26506,16,1.0
26507,11,1.0
26508,16,1.0
26509,5,1.0
26510,38,1.0
26511,30,1.0
26512,30,1.0
26513,38,1.0
26514,38,1.0
26515,38,1.0
26516,2,1.0
26517,2,1.0
26518,38,1.0
26519,38,1.0
26520,38,1.0
26521,38,1.0
26522,16,1.0
26523,24,1.0
26524,24,1.0
26525,24,1.0
26526,24,1.0
26527,16,1.0
26528,21,1.0
26529,1,1.0
26530,1,1.0
26531,11,1.0
26532,11,1.0
26533,1,1.0
26534,1,1.0
26535,1,1.0
26536,1,1.0
26537,1,1.0
26538,16,1.0
26539,11,1.0
26540,1,1.0
26541,1,1.0
26542,1,1.0
26543,1,1.0
26544,11,1.0
26545,3,1.0
26546,20,1.0
26547,3,1.0
26548,1,1.0
26549,1,1.0
26550,46,1.0
26551,1,1.0
26552,11,1.0
26553,29,1.0
26554,11,1.0
26555,1,1.0
26556,1,1.0
26557,11,1.0
26558,1,1.0
26559,18,1.0
26560,1,1.0
26561,11,1.0
26562,11,1.0
26563,46,1.0
26564,30,1.0
26565,1,1.0
26566,1,1.0
26567,1,1.0
26568,1,1.0
26569,1,1.0
26570,1,1.0
26571,1,1.0
26572,1,1.0
26573,1,1.0
26574,1,1.0
26575,1,1.0
26576,1,1.0
26577,3,1.0
26578,1,1.0
26579,1,1.0
26580,1,1.0
26581,21,1.0
26582,1,1.0
26583,1,1.0
26584,1,1.0
26585,1,1.0
26586,1,1.0
26587,1,1.0
26588,1,1.0
26589,1,1.0
26590,1,1.0
26591,1,1.0
26592,1,1.0
26593,1,1.0
26594,1,1.0
26595,3,1.0
26596,1,1.0
26597,1,1.0
26598,3,1.0
26599,15,1.0
26600,29,1.0
26601,29,1.0
26602,4,1.0
26603,1,1.0
26604,1,1.0
26605,21,1.0
26606,21,1.0
26607,1,1.0
26608,4,1.0
26609,1,1.0
26610,1,1.0
26611,4,1.0
26612,37,1.0
26613,6,1.0
26614,6,1.0
26615,1,1.0
26616,1,1.0
26617,1,1.0
26618,4,1.0
26619,4,1.0
26620,4,1.0
26621,1,1.0
26622,30,1.0
26623,4,1.0
26624,1,1.0
26625,7,1.0
26626,1,1.0
26627,1,1.0
26628,14,1.0
26629,5,1.0
26630,1,1.0
26631,1,1.0
26632,30,1.0
26633,11,1.0
26634,11,1.0
26635,4,1.0
26636,4,1.0
26637,4,1.0
26638,4,1.0
26639,15,1.0
26640,4,1.0
26641,4,1.0
26642,1,1.0
26643,29,1.0
26644,1,1.0
26645,3,1.0
26646,1,1.0
26647,5,1.0
26648,20,1.0
26649,3,1.0
26650,3,1.0
26651,3,1.0
26652,3,1.0
26653,9,1.0
26654,28,1.0
26655,1,1.0
26656,21,1.0
26657,21,1.0
26658,21,1.0
26659,1,1.0
26660,1,1.0
26661,1,1.0
26662,1,1.0
26663,1,1.0
26664,1,1.0
26665,21,1.0
26666,29,1.0
26667,29,1.0
26668,29,1.0
26669,11,1.0
26670,11,1.0
26671,1,1.0
26672,1,1.0
26673,1,1.0
26674,1,1.0
26675,1,1.0
26676,1,1.0
26677,12,1.0
26678,1,1.0
26679,1,1.0
26680,1,1.0
26681,1,1.0
26682,1,1.0
26683,11,1.0
26684,38,1.0
26685,1,1.0
26686,1,1.0
26687,5,1.0
26688,5,1.0
26689,5,1.0
26690,5,1.0
26691,5,1.0
26692,17,1.0
26693,5,1.0
26694,29,1.0
26695,29,1.0
26696,19,1.0
26697,1,1.0
26698,1,1.0
26699,19,1.0
26700,1,1.0
26701,16,1.0
26702,1,1.0
26703,28,1.0
26704,27,1.0
26705,1,1.0
26706,1,1.0
26707,29,1.0
26708,1,1.0
26709,25,1.0
26710,3,1.0
26711,30,1.0
26712,30,1.0
26713,30,1.0
26714,31,1.0
26715,24,1.0
26716,16,1.0
26717,18,1.0
26718,28,1.0
26719,28,1.0
26720,28,1.0
26721,28,1.0
26722,1,1.0
26723,29,1.0
26724,29,1.0
26725,30,1.0
26726,30,1.0
26727,30,1.0
26728,30,1.0
26729,21,1.0
26730,21,1.0
26731,1,1.0
26732,1,1.0
26733,4,1.0
26734,1,1.0
26735,1,1.0
26736,1,1.0
26737,1,1.0
26738,19,1.0
26739,32,1.0
26740,1,1.0
26741,1,1.0
26742,30,1.0
26743,1,1.0
26744,4,1.0
26745,1,1.0
26746,1,1.0
26747,30,1.0
26748,1,1.0
26749,30,1.0
26750,30,1.0
26751,30,1.0
26752,13,1.0
26753,16,1.0
26754,24,1.0
26755,1,1.0
26756,1,1.0
26757,11,1.0
26758,11,1.0
26759,11,1.0
26760,1,1.0
26761,5,1.0
26762,32,1.0
26763,28,1.0
26764,21,1.0
26765,1,1.0
26766,1,1.0
26767,1,1.0
26768,1,1.0
26769,30,1.0
26770,1,1.0
26771,1,1.0
26772,1,1.0
26773,1,1.0
26774,1,1.0
26775,1,1.0
26776,1,1.0
26777,33,1.0
26778,30,1.0
26779,1,1.0
26780,1,1.0
26781,5,1.0
26782,5,1.0
26783,5,1.0
26784,16,1.0
26785,6,1.0
26786,31,1.0
26787,29,1.0
26788,4,1.0
26789,1,1.0
26790,1,1.0
26791,35,1.0
26792,21,1.0
26793,6,1.0
26794,6,1.0
26795,41,1.0
26796,30,1.0
26797,1,1.0
26798,1,1.0
26799,41,1.0
26800,1,1.0
26801,1,1.0
26802,4,1.0
26803,4,1.0
26804,1,1.0
26805,1,1.0
26806,47,1.0
26807,23,1.0
26808,1,1.0
26809,4,1.0
26810,28,1.0
26811,28,1.0
26812,1,1.0
26813,1,1.0
26814,1,1.0
26815,1,1.0
26816,1,1.0
26817,28,1.0
26818,1,1.0
26819,20,1.0
26820,1,1.0
26821,1,1.0
26822,29,1.0
26823,4,1.0
26824,46,1.0
26825,4,1.0
26826,4,1.0
26827,4,1.0
26828,1,1.0
26829,1,1.0
26830,30,1.0
26831,28,1.0
26832,30,1.0
26833,4,1.0
26834,1,1.0
26835,30,1.0
26836,30,1.0
26837,1,1.0
26838,16,1.0
26839,15,1.0
26840,1,1.0
26841,21,1.0
26842,27,1.0
26843,1,1.0
26844,1,1.0
26845,1,1.0
26846,1,1.0
26847,30,1.0
26848,30,1.0
26849,30,1.0
26850,30,1.0
26851,30,1.0
26852,1,1.0
26853,42,1.0
26854,1,1.0
26855,1,1.0
26856,28,1.0
26857,7,1.0
26858,4,1.0
26859,24,1.0
26860,1,1.0
26861,24,1.0
26862,28,1.0
26863,28,1.0
26864,28,1.0
